====================================================================================================
BREAKTHROUGH TOURNAMENT - MOVE GENERATION LOG
Started: 2026-02-07 16:32:37
====================================================================================================

[Game   3] [Move  18] Player: Player2 (UCT ) | Sims:   130 | Time:  1.501s | Move: (6, 2, 5, 2)
[Game   3] [Move  19] Player: Player1 (MCVS) | Sims:     8 | Time:  1.799s | Move: (1, 6, 2, 6)
[Game   3] [Move  20] Player: Player2 (UCT ) | Sims:   175 | Time:  1.515s | Move: (6, 4, 5, 4)
[Game   3] [Move  21] Player: Player1 (MCVS) | Sims:     6 | Time:  1.604s | Move: (3, 6, 4, 6)
[Game   3] [Move  22] Player: Player2 (UCT ) | Sims:   104 | Time:  1.511s | Move: (3, 2, 2, 2)
[Game   3] [Move  23] Player: Player1 (MCVS) | Sims:     5 | Time:  1.526s | Move: (2, 4, 3, 4)
[Game   3] [Move  24] Player: Player2 (UCT ) | Sims:   196 | Time:  1.508s | Move: (6, 6, 5, 6)
[Game   3] [Move  25] Player: Player1 (MCVS) | Sims:     9 | Time:  1.513s | Move: (1, 4, 2, 4)
[Game   3] [Move  26] Player: Player2 (UCT ) | Sims:   170 | Time:  1.514s | Move: (7, 4, 6, 4)
[Game   3] [Move  27] Player: Player1 (MCVS) | Sims:     8 | Time:  1.659s | Move: (2, 6, 3, 6)
[Game   3] [Move  28] Player: Player2 (UCT ) | Sims:   139 | Time:  1.503s | Move: (6, 7, 5, 7)
[Game   3] [Move  29] Player: Player1 (MCVS) | Sims:     6 | Time:  1.783s | Move: (1, 7, 2, 7)
[Game   3] [Move  30] Player: Player2 (UCT ) | Sims:   183 | Time:  1.507s | Move: (5, 7, 4, 7)
[Game   3] [Move  31] Player: Player1 (MCVS) | Sims:     6 | Time:  1.932s | Move: (3, 6, 4, 7)
[Game   3] [Move  32] Player: Player2 (UCT ) | Sims:   125 | Time:  1.508s | Move: (5, 5, 4, 5)
[Game   3] [Move  33] Player: Player1 (MCVS) | Sims:     5 | Time:  1.726s | Move: (2, 7, 3, 7)
[Game   3] [Move  34] Player: Player2 (UCT ) | Sims:   140 | Time:  1.510s | Move: (2, 2, 1, 3)
[Game   3] [Move  35] Player: Player1 (MCVS) | Sims:    10 | Time:  1.597s | Move: (3, 4, 4, 5)
[Game   3] [Move  36] Player: Player2 (UCT ) | Sims:   142 | Time:  1.507s | Move: (7, 6, 6, 6)
[Game   3] [Move  37] Player: Player1 (MCVS) | Sims:     9 | Time:  1.542s | Move: (0, 7, 1, 7)
[Game   3] [Move  38] Player: Player2 (UCT ) | Sims:   182 | Time:  1.507s | Move: (5, 2, 4, 2)
[Game   3] [Move  39] Player: Player1 (MCVS) | Sims:     9 | Time:  1.558s | Move: (1, 7, 2, 7)
[Game   3] [Move  40] Player: Player2 (UCT ) | Sims:   161 | Time:  1.503s | Move: (6, 5, 5, 5)
[Game   3] [Move  41] Player: Player1 (MCVS) | Sims:     8 | Time:  1.586s | Move: (2, 4, 3, 4)
[Game   3] [Move  42] Player: Player2 (UCT ) | Sims:   188 | Time:  1.526s | Move: (5, 6, 4, 5)
[Game   3] [Move  43] Player: Player1 (MCVS) | Sims:     8 | Time:  1.528s | Move: (3, 4, 4, 4)
[Game   3] [Move  44] Player: Player2 (UCT ) | Sims:   192 | Time:  1.527s | Move: (6, 3, 5, 3)
[Game   3] [Move  45] Player: Player1 (MCVS) | Sims:    12 | Time:  1.547s | Move: (4, 4, 5, 3)
[Game   3] [Move  46] Player: Player2 (UCT ) | Sims:   231 | Time:  1.523s | Move: (5, 4, 4, 4)
[Game   3] [Move  47] Player: Player1 (MCVS) | Sims:    14 | Time:  1.591s | Move: (0, 2, 1, 3)
[Game   3] [Move  48] Player: Player2 (UCT ) | Sims:   165 | Time:  1.518s | Move: (6, 4, 5, 3)
[Game   3] [Move  49] Player: Player1 (MCVS) | Sims:    13 | Time:  1.579s | Move: (1, 2, 2, 2)
[Game   3] [Move  50] Player: Player2 (UCT ) | Sims:    85 | Time:  1.512s | Move: (5, 3, 4, 3)
[Game   3] [Move  51] Player: Player1 (MCVS) | Sims:    11 | Time:  1.536s | Move: (2, 2, 3, 2)
[Game   3] [Move  52] Player: Player2 (UCT ) | Sims:   218 | Time:  1.504s | Move: (5, 0, 4, 0)
[Game   3] [Move  53] Player: Player1 (MCVS) | Sims:    15 | Time:  1.517s | Move: (3, 5, 4, 4)
[Game   3] [Move  54] Player: Player2 (UCT ) | Sims:   102 | Time:  1.518s | Move: (7, 3, 6, 3)
[Game   3] [Move  55] Player: Player1 (MCVS) | Sims:    17 | Time:  1.554s | Move: (4, 6, 5, 5)
[Game   3] [Move  56] Player: Player2 (UCT ) | Sims:   249 | Time:  1.513s | Move: (4, 5, 3, 5)
[Game   3] [Move  57] Player: Player1 (MCVS) | Sims:    21 | Time:  1.511s | Move: (3, 2, 4, 3)
[Game   3] [Move  58] Player: Player2 (UCT ) | Sims:   174 | Time:  1.510s | Move: (7, 7, 6, 7)
[Game   3] [Move  59] Player: Player1 (MCVS) | Sims:    19 | Time:  1.554s | Move: (4, 4, 5, 4)
[Game   3] [Move  60] Player: Player2 (UCT ) | Sims:   189 | Time:  1.511s | Move: (6, 1, 5, 1)
[Game   3] [Move  61] Player: Player1 (MCVS) | Sims:    17 | Time:  1.510s | Move: (5, 5, 6, 6)
[Game   3] [Move  62] Player: Player2 (UCT ) | Sims:   258 | Time:  1.509s | Move: (6, 0, 5, 0)
[Game   3] [Move  63] Player: Player1 (MCVS) | Sims:   248 | Time:  1.509s | Move: (6, 6, 7, 6)

----------------------------------------------------------------------------------------------------
GAME 3 SUMMARY - Winner: MCVS
Total moves: 63

MCVS Statistics:
  Total simulations: 574
  Avg sims/move: 17.9
  Total time: 50.97s
  Avg time/move: 1.593s

UCT Statistics:
  Total simulations: 5,021
  Avg sims/move: 162.0
  Total time: 46.82s
  Avg time/move: 1.510s
----------------------------------------------------------------------------------------------------

[Game   4] [Move   1] Player: Player1 (UCT ) | Sims:   140 | Time:  1.509s | Move: (1, 1, 2, 1)
[Game   4] [Move   2] Player: Player2 (MCVS) | Sims:     6 | Time:  1.546s | Move: (6, 4, 5, 4)
[Game   4] [Move   3] Player: Player1 (UCT ) | Sims:   119 | Time:  1.521s | Move: (1, 6, 2, 6)
[Game   4] [Move   4] Player: Player2 (MCVS) | Sims:    11 | Time:  1.591s | Move: (6, 3, 5, 3)
[Game   4] [Move   5] Player: Player1 (UCT ) | Sims:   183 | Time:  1.509s | Move: (1, 3, 2, 3)
[Game   4] [Move   6] Player: Player2 (MCVS) | Sims:     7 | Time:  1.574s | Move: (5, 3, 4, 3)
[Game   4] [Move   7] Player: Player1 (UCT ) | Sims:   204 | Time:  1.508s | Move: (1, 5, 2, 5)
[Game   4] [Move   8] Player: Player2 (MCVS) | Sims:     9 | Time:  1.541s | Move: (5, 4, 4, 4)
[Game   4] [Move   9] Player: Player1 (UCT ) | Sims:   165 | Time:  1.509s | Move: (0, 6, 1, 6)
